well,dilution_r2,dilution_slope,qss_fraction,naive_fold,activity_fold,negative_activity_fraction,implied_min_k_deg,excess_loss_rate,mu_min,mu_max,verdict
E9,0.4254751644838256,0.6952219346320154,0.36585365853658536,2.8401235324544705,,0.4715447154471545,0.09354042395852469,0.09354042395852469,0.0006318130933842727,0.2796737016324097,model-inadequate
F7,0.9232008761546828,0.5152616366056584,0.22764227642276422,2.131785687615161,,0.13008130081300814,0.0738379972487791,0.0738379972487791,0.003218236806674834,0.40273083140966426,mixed
F8,0.7791266627962736,0.6714207658833357,0.15447154471544716,1.2772868739527177,0.005586814201217677,0.23577235772357724,0.02904891321491227,0.02904891321491227,-0.15741871599677282,0.24921344581879928,dilution-dominated
F9,0.5703948080107933,0.6622763108383783,0.13821138211382114,1.3491859248153129,0.017308541742620448,0.08943089430894309,0.03554091790745065,0.03554091790745065,-0.22517793827612184,0.2416448682903216,mixed
G7,0.9572263244660197,0.6175578882122433,0.12195121951219512,1.2902679897776388,,0.5203252032520326,0.05805031088079288,0.05805031088079288,-0.3522534615213794,0.2352497920404047,model-inadequate
G8,0.8035284163859433,0.658975711422622,0.13821138211382114,1.3648903116240647,,0.5691056910569106,0.0356473716587411,0.0356473716587411,-0.19541976166417657,0.2524214184921592,model-inadequate
G9,0.24137706921562985,0.5055702027557937,0.17073170731707318,1.4014736452067964,,0.5284552845528455,0.023358753352232985,0.023358753352232985,0.007386313510994266,0.21981811951787886,model-inadequate
A10,0.7796050222724846,1.0250886460930302,0.34959349593495936,1.9543217037599292,,0.4146341463414634,0.20626370350903628,0.20626370350903628,-0.22939827781978858,0.35329307105146457,model-inadequate
A11,0.7364794093722737,0.6119266997128282,0.2926829268292683,2.647344367332602,,0.3983739837398374,0.1194985889252906,0.1194985889252906,-0.010073169072659089,0.43693078598524926,model-inadequate
A12,0.6950398580278814,0.6474211573992551,0.3008130081300813,2.4800417746752568,,0.3983739837398374,0.12015423182824232,0.12015423182824232,-0.01030122829086961,0.333661858851604,model-inadequate
B10,0.8112950257562336,0.5754830897513751,0.3089430894308943,2.6225997744997924,,0.3902439024390244,0.10365545932422889,0.10365545932422889,-0.0018426829633577326,0.35249942218392616,model-inadequate
B11,0.6156674330816347,0.5102351442152474,0.3089430894308943,2.463242980024623,,0.3902439024390244,0.09071055235599433,0.09071055235599433,-0.012705614560775094,0.3519432423625962,model-inadequate
B12,0.6579933179143089,0.5281520031385321,0.3008130081300813,2.665674548725247,,0.3902439024390244,0.09821901331894484,0.09821901331894484,-0.0022506061043168148,0.36635248963834555,model-inadequate
C10,0.7040283219343195,0.6073736957072793,0.3170731707317073,2.8320495195184843,,0.3902439024390244,0.09992836461174018,0.09992836461174018,-0.0026546729188675925,0.4130758711423235,model-inadequate
C11,0.3777745141275217,0.43881989333529836,0.3089430894308943,2.950285617579674,,0.3902439024390244,0.10283669121937591,0.10283669121937591,-0.003048217385907159,0.3748740892476969,model-inadequate
C12,0.6210784880744675,0.6080012351736626,0.3089430894308943,2.868949224486567,,0.3902439024390244,0.09984670732411631,0.09984670732411631,-0.0028817956493334073,0.34986299737985715,model-inadequate
D10,0.6140492326936815,0.680148907931071,0.3170731707317073,3.6144074652274734,,0.3983739837398374,0.0967258893681611,0.0967258893681611,-0.0032909662387794495,0.39931344625017895,model-inadequate
D11,0.6255443999272692,0.6933679865813257,0.3089430894308943,3.3969178099312174,,0.3902439024390244,0.09084543306718632,0.09084543306718632,-0.004472183460816259,0.34297292089083786,model-inadequate
D12,0.6736547073197086,0.7111957762512602,0.3170731707317073,3.396476909167527,,0.3902439024390244,0.11276094991753279,0.11276094991753279,-0.005934457090702742,0.37814447844508703,model-inadequate
E10,0.48642350421832803,0.8254693192343596,0.4065040650406504,3.5874608631984404,,0.4065040650406504,0.09479019277783096,0.09479019277783096,-0.0022615391235617315,0.28199951956245084,model-inadequate
E11,0.7243126728184822,0.9483633484962997,0.3821138211382114,3.8613379642072916,,0.4065040650406504,0.22775987776962978,0.22775987776962978,-0.29705612933338504,0.29268276998990583,model-inadequate
E12,0.44709885273098826,0.5417687636749555,0.3252032520325203,3.497639091358407,,0.4065040650406504,0.08130070028564758,0.08130070028564758,-0.3368262196956732,0.29607437832130673,model-inadequate
F10,0.8701101061868016,0.5508943181821968,0.14634146341463414,1.2212334667782316,,0.43089430894308944,0.1395078605941301,0.1395078605941301,-0.2654489605774123,0.28486997764585603,model-inadequate
F11,0.8403566272249053,0.6723019969346034,0.16260162601626016,1.2179089902339506,,0.42276422764227645,0.16387461071970522,0.16387461071970522,-0.2077376849197945,0.25949806370343204,model-inadequate
F12,0.5772610944522891,0.9640645012669758,0.43902439024390244,3.8781729072085698,,0.37398373983739835,0.07327320990669664,0.07327320990669664,0.00023361928602640136,0.27026604235193347,model-inadequate
G10,0.9727614848235016,0.8374688898849554,0.13008130081300814,1.4288155764513892,,0.5284552845528455,0.16288802920211318,0.16288802920211318,-0.40450115684739013,0.20217111351614642,model-inadequate
G11,0.487436069290872,0.49018044985419007,0.14634146341463414,1.3632974999080953,,0.5365853658536586,0.09029956660988417,0.09029956660988417,-0.32332424992448866,0.2266382001322782,model-inadequate
G12,0.47373617865132045,0.5064425224262613,0.11382113821138211,1.478644662387442,,0.5203252032520326,0.025484599227159135,0.025484599227159135,-0.26071703222525583,0.23243902862130422,model-inadequate
